Date/Time,temp_iat,o3_iat,co_iat,no_iat,no2_iat,nox_iat,so2_iat,ch4_iat,nmhc_iat,thc_iat,pm10_iat,pts_iat,at_iat,rh_iat,bp_iat,sr_iat,ws_iat,wd_iat,rain_iat,co_envcity,no2_envcity,o3_envcity,h2s_envcity,nh3_envcity,so2_envcity,temperatura_envcity,umidade_envcity,co_thermo,o3_thermo,no2_thermo,so2_thermo,no_thermo,rh_thermo,pressure_thermo,sensorTemp_thermo
2022-08-19 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,8.697666666666667,2.8,0.0,0.0,57.235,94.14283333333333,12.669833333333333
2022-08-19 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.83333333333333,7.055666666666666,0.0,0.0,0.0,51.44466666666666,94.17316666666667,14.7175
2022-08-19 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.16666666666667,7.111166666666667,0.0,0.0,0.0,44.32933333333333,94.20033333333332,17.971999999999998
2022-08-19 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.83333333333334,10.876833333333334,0.0,0.0,0.0,39.46266666666667,94.20599999999999,20.75183333333333
2022-08-19 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.83333333333334,15.336833333333335,0.13966666666666666,0.0,0.0,37.44783333333333,94.1725,22.523500000000002
2022-08-19 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.16666666666666,16.147000000000002,0.20966666666666667,0.0,0.0,36.751999999999995,94.09899999999999,23.3095
2022-08-19 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.33333333333333,17.616333333333333,0.2558333333333333,0.0,0.0,35.63466666666667,94.08449999999999,23.917666666666666
2022-08-19 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.83333333333334,18.940333333333335,1.6245,0.0,0.0,36.70483333333333,94.07083333333334,23.8945
2022-08-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.83333333333334,17.8345,3.1618333333333335,0.0,0.0,37.68283333333333,94.038,23.345833333333335
2022-08-19 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,15.292666666666666,9.468833333333333,0.8813333333333334,0.0,39.899833333333326,94.054,21.7315
2022-08-19 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.6666666666667,12.409500000000001,18.44066666666667,11.730500000000001,0.0,45.436,94.03999999999999,17.994333333333334
2022-08-19 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8333333333333,9.344666666666665,15.152,5.2733333333333325,0.0,48.35066666666667,94.01416666666667,16.4035
2022-08-19 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.66666666666666,10.502,9.810666666666666,0.22466666666666668,0.0,49.82616666666667,94.02883333333334,15.758833333333333
2022-08-19 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,11.2125,6.093166666666666,0.0,0.0,50.5675,94.01266666666668,15.244666666666665
2022-08-19 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.83333333333334,10.138333333333332,7.7155000000000005,0.010333333333333333,0.0,51.35216666666667,93.98183333333333,14.754999999999999
2022-08-19 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.66666666666666,10.949833333333334,2.792333333333333,0.0,0.0,51.276500000000006,93.95,14.781833333333333
2022-08-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83333333333334,11.289666666666667,0.47583333333333333,0.0,0.0,50.540166666666664,93.90816666666666,15.026833333333334
2022-08-20 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,10.994166666666667,0.006333333333333333,0.0,0.0,48.7495,93.8285,14.779333333333334
2022-08-20 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,12.339666666666666,0.0,0.0,0.0,47.482499999999995,93.76416666666667,14.444666666666667
2022-08-20 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.66666666666667,13.727666666666666,0.1655,0.0,0.0,47.242333333333335,93.69216666666667,13.953666666666667
2022-08-20 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,13.2,0.073,0.0,0.0,46.9765,93.68466666666667,13.347666666666667
2022-08-20 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.83333333333333,13.690166666666666,1.2653333333333334,0.0,0.0,46.845666666666666,93.7265,12.989333333333333
2022-08-20 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.83333333333333,13.079,1.1106666666666667,0.0,0.0,47.401666666666664,93.80166666666668,12.456833333333332
2022-08-20 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,12.777166666666666,0.9966666666666666,0.0,0.0,46.3735,93.83716666666666,12.573
2022-08-20 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.33333333333334,11.878333333333334,1.0671666666666666,0.0,0.0,44.6625,93.90033333333334,14.610833333333334
2022-08-20 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,12.719,0.020833333333333332,0.0,0.0,42.62966666666667,93.983,17.538
2022-08-20 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.66666666666666,13.696666666666665,0.0,0.0,0.0,38.406,94.00666666666666,21.96916666666667
2022-08-20 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.83333333333334,18.23033333333333,0.0,0.0,0.0,36.674499999999995,93.99933333333334,25.900666666666666
2022-08-20 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,20.34733333333333,0.04066666666666666,0.0,0.0,36.11366666666667,93.92683333333333,28.218166666666665
2022-08-20 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,20.53533333333333,0.0,0.0,0.0,35.899833333333326,93.87583333333333,29.926
2022-08-20 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.16666666666666,20.052,0.03066666666666667,0.0,0.0,36.07516666666667,93.80733333333333,31.233999999999998
2022-08-20 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.66666666666666,20.672166666666666,0.39466666666666667,0.04816666666666667,0.0,36.58416666666667,93.77783333333333,31.353666666666665
2022-08-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.33333333333334,21.328,4.625333333333333,1.2188333333333332,0.0,38.42066666666666,93.782,30.8925
2022-08-20 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8333333333333,17.93316666666667,11.7425,8.730500000000001,0.0,42.3785,93.7805,28.981833333333334
2022-08-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,12.805666666666667,25.473666666666666,29.803166666666666,0.0,49.40233333333333,93.787,24.145833333333332
2022-08-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8333333333334,5.548166666666666,27.21516666666667,22.521,0.0,54.48916666666666,93.79516666666667,21.75433333333333
2022-08-20 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5,5.903833333333334,21.003,14.887,0.0,57.7845,93.83449999999999,20.9825
2022-08-20 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.8333333333333,9.168666666666667,12.538166666666665,4.755166666666667,0.0,59.913000000000004,93.84283333333333,20.591833333333334
2022-08-20 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6666666666667,10.5755,7.700333333333333,0.0315,0.0,60.72,93.83783333333334,20.187666666666665
2022-08-20 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.83333333333334,10.546833333333334,5.084333333333333,0.0,0.0,61.11583333333333,93.81383333333333,19.767166666666665
2022-08-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5,12.345,3.4436666666666667,0.0,0.0,60.991,93.78716666666668,19.192999999999998
2022-08-21 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.83333333333334,13.871166666666666,3.155666666666667,0.0,0.0,61.776666666666664,93.76133333333334,18.960333333333335
2022-08-21 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.83333333333333,13.882166666666667,3.207333333333333,0.0,0.0,62.6935,93.71083333333333,18.6405
2022-08-21 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,13.471166666666667,3.5298333333333334,0.0,0.0,63.54533333333334,93.66433333333335,18.308833333333332
2022-08-21 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,13.427,2.8616666666666664,0.0,0.0,64.07083333333334,93.6405,18.23933333333333
2022-08-21 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.83333333333333,13.9725,2.5324999999999998,0.0,0.0,64.46483333333333,93.65483333333333,18.364333333333335
2022-08-21 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.83333333333333,14.194166666666666,3.0091666666666668,0.0,0.0,64.97416666666668,93.69699999999999,18.465333333333334
2022-08-21 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.16666666666666,10.8765,4.1025,0.0,0.0,64.74683333333333,93.77383333333334,18.671666666666667
2022-08-21 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.66666666666666,8.562666666666667,2.6536666666666666,0.0,0.0,62.83283333333333,93.84549999999999,19.977333333333334
2022-08-21 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.33333333333334,9.385,0.040499999999999994,0.0,0.0,59.391333333333336,93.89266666666667,22.58216666666667
2022-08-21 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5,6.487833333333333,0.0,0.0,0.0,52.014,93.94699999999999,27.70133333333333
2022-08-21 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,14.755833333333333,0.0,0.0,0.0,46.43416666666667,93.93583333333332,31.754166666666666
2022-08-21 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,24.209833333333332,0.07266666666666666,0.0,0.0,45.284,93.8725,32.75183333333333
2022-08-21 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.83333333333334,28.172,2.615,0.07366666666666667,0.0,47.174166666666665,93.8015,31.604
2022-08-21 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.66666666666666,24.962333333333333,6.432,3.8496666666666663,0.0,49.30050000000001,93.73949999999999,30.793
2022-08-21 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.16666666666666,17.852666666666668,7.759333333333333,4.162166666666667,0.0,52.311166666666665,93.69616666666666,29.711833333333335
2022-08-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.33333333333334,17.895833333333332,8.823833333333333,6.622166666666667,0.0,54.797000000000004,93.68249999999999,28.44783333333333
2022-08-21 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6666666666667,14.230166666666666,6.173666666666667,2.4518333333333335,0.0,55.30116666666667,93.68333333333334,28.184166666666666
2022-08-21 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,12.589166666666667,18.183333333333334,19.468833333333336,0.0,60.572,93.712,25.790166666666668
2022-08-21 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.5,4.14,23.368,21.653333333333332,0.0,65.19116666666666,93.73966666666666,23.857166666666668
2022-08-21 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8333333333334,1.4278333333333333,21.834166666666665,16.6785,0.0,68.81666666666666,93.75949999999999,22.340666666666667
2022-08-21 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5,3.358166666666667,13.331833333333332,4.043833333333334,0.0,69.74683333333334,93.76733333333333,21.7025
2022-08-21 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.16666666666666,8.315166666666666,5.307,0.017,0.0,69.90616666666666,93.78616666666667,21.55933333333333
2022-08-21 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.33333333333334,10.497333333333334,2.0218333333333334,0.0,0.0,69.33083333333335,93.76700000000001,21.4305
2022-08-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.83333333333333,10.7935,1.2348333333333334,0.0,0.0,68.95583333333335,93.72533333333332,21.206666666666667
2022-08-22 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.66666666666667,11.975999999999999,1.8719999999999999,0.0,0.0,69.27033333333334,93.68583333333332,20.93
2022-08-22 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,12.279,2.1741666666666664,0.0,0.0,69.72183333333332,93.61666666666666,20.715500000000002
2022-08-22 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.16666666666667,12.142166666666666,1.8261666666666665,0.0,0.0,70.0175,93.56466666666667,20.538833333333333
2022-08-22 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,12.304166666666667,1.2153333333333334,0.0,0.0,69.9035,93.53150000000001,20.435333333333336
2022-08-22 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.66666666666667,12.467333333333332,1.599,0.0,0.0,69.61583333333333,93.5505,20.296166666666668
2022-08-22 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.33333333333333,12.017833333333334,2.8765,0.0,0.0,69.33633333333334,93.57533333333332,20.156166666666667
2022-08-22 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.83333333333334,9.49,6.077333333333333,0.0,0.0,68.72083333333333,93.63516666666666,20.240166666666667
2022-08-22 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.33333333333334,8.860666666666667,2.8453333333333335,0.0,0.0,66.0045,93.68566666666668,21.59733333333333
2022-08-22 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,10.981833333333332,0.7106666666666667,0.0,0.0,62.7615,93.71883333333334,23.687833333333334
2022-08-22 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,5.152666666666667,0.03766666666666667,0.0,0.0,55.057,93.75133333333333,28.644333333333336
2022-08-22 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.16666666666666,13.724,0.0,0.0,0.0,48.06633333333333,93.73700000000001,33.091
2022-08-22 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.66666666666666,21.441,0.0,0.0,0.0,45.03366666666667,93.66166666666666,34.88983333333333
2022-08-22 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.66666666666666,27.312166666666666,0.219,0.0,0.0,44.37983333333333,93.55749999999999,35.4295
2022-08-22 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,25.3075,0.0085,0.0,0.0,43.0395,93.48049999999999,36.222833333333334
2022-08-22 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.16666666666666,25.7605,5.060666666666666,2.5555,0.0,44.69949999999999,93.42883333333334,35.15266666666666
2022-08-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.6666666666667,22.836666666666666,7.3228333333333335,6.386166666666667,0.0,46.92616666666667,93.41499999999999,32.766
2022-08-22 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5,20.785833333333336,14.543833333333334,16.145,0.0,49.4805,93.4235,31.249666666666666
2022-08-22 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.3333333333334,9.577666666666666,27.616666666666667,28.4985,0.0,56.221000000000004,93.44783333333334,27.158
2022-08-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6666666666666,2.7375,30.697333333333333,26.0125,0.0,61.445,93.4875,25.055
2022-08-22 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.5,0.6338333333333334,25.411,14.429333333333334,0.0,62.8855,93.528,24.057000000000002
2022-08-22 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3333333333334,0.25516666666666665,26.12316666666667,14.103000000000002,0.0,64.6655,93.53916666666667,23.355999999999998
2022-08-22 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.0,0.575,25.0335,15.046999999999999,0.0,66.21433333333333,93.53883333333333,22.728666666666665
2022-08-22 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,12.300999999999998,4.579666666666666,0.0,0.0,65.90333333333334,93.56349999999999,22.794
2022-08-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.33333333333334,15.2585,6.316,0.5391666666666667,0.0,68.47983333333333,93.542,22.426499999999997
2022-08-23 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,13.904166666666667,3.1006666666666667,0.0,0.0,69.30883333333333,93.53083333333333,21.948
2022-08-23 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.33333333333333,13.671833333333332,1.9495,0.0,0.0,69.29050000000001,93.50516666666667,21.505999999999997
2022-08-23 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.33333333333333,14.1355,1.9203333333333332,0.0,0.0,69.70916666666668,93.46666666666667,21.011000000000003
2022-08-23 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,14.073833333333333,1.6043333333333334,0.0,0.0,69.79983333333332,93.45049999999999,20.83216666666667
2022-08-23 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.33333333333333,13.9535,1.085,0.0,0.0,69.44316666666667,93.477,20.776666666666664
2022-08-23 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,14.124833333333333,2.284,0.0,0.0,69.19766666666666,93.52766666666666,20.636333333333333
2022-08-23 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.33333333333334,11.830333333333334,5.431333333333333,0.0,0.0,68.67566666666667,93.60066666666667,20.691666666666666
2022-08-23 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.83333333333334,10.363,1.6781666666666666,0.0,0.0,65.41933333333333,93.67416666666666,22.2195
2022-08-23 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.16666666666666,12.758666666666667,0.417,0.0,0.0,62.50966666666667,93.72033333333334,24.105
2022-08-23 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,8.004333333333333,0.043666666666666666,0.0,0.0,55.518,93.7555,28.158333333333335
2022-08-23 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666667,13.762333333333334,0.0,0.0,0.0,49.410999999999994,93.72883333333333,31.7045
2022-08-23 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,16.557166666666667,0.0,0.0,0.0,45.059333333333335,93.673,34.053333333333335
2022-08-23 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.33333333333334,18.728333333333335,0.0,0.0,0.0,40.630833333333335,93.59349999999999,36.153666666666666
2022-08-23 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.66666666666667,23.089833333333335,0.3781666666666667,0.029,0.0,37.44183333333333,93.49533333333333,36.367666666666665
2022-08-23 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,23.478666666666665,0.08933333333333332,0.23833333333333334,0.0,36.63133333333334,93.41983333333333,36.83616666666667
2022-08-23 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.83333333333334,26.39333333333333,3.5416666666666665,3.1055,0.0,37.96966666666666,93.39233333333333,35.44766666666667
2022-08-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,18.540000000000003,17.085166666666666,14.562333333333333,0.0,42.439499999999995,93.39466666666667,31.705
2022-08-23 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1666666666666,8.631833333333333,25.300333333333334,16.343833333333333,0.0,45.37416666666666,93.39016666666666,28.874833333333335
2022-08-23 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5,6.554,24.46066666666667,12.103,0.0,48.69583333333333,93.39783333333334,26.438333333333333
2022-08-23 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,12.408999999999999,11.101333333333335,0.5519999999999999,0.0,49.48233333333334,93.43166666666667,25.6125
2022-08-23 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8333333333333,16.461499999999997,8.904166666666667,0.5788333333333333,0.0,50.64883333333333,93.48016666666668,25.104333333333333
2022-08-23 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.33333333333334,16.5275,8.112666666666666,0.12416666666666668,0.0,52.41433333333334,93.49983333333333,24.437
2022-08-23 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.66666666666666,18.435333333333332,5.8615,0.538,0.0,53.4905,93.52416666666666,23.969833333333334
2022-08-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.16666666666666,18.907833333333333,5.248500000000001,0.36583333333333334,0.0,54.971,93.52933333333334,23.3925
2022-08-24 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.66666666666666,19.47233333333333,7.122166666666667,2.3430000000000004,0.0,57.794,93.49499999999999,23.026
2022-08-24 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,17.6535,3.9143333333333334,0.0,0.0,58.728833333333334,93.4515,22.542333333333332
2022-08-24 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.33333333333333,18.253,2.7616666666666663,0.0,0.0,59.217666666666666,93.43283333333333,22.237166666666667
2022-08-24 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.83333333333333,18.353166666666667,2.3386666666666667,0.0,0.0,59.50483333333333,93.4215,22.022
2022-08-24 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.33333333333333,18.3675,4.945333333333334,0.017,0.0,60.85216666666667,93.44583333333334,21.882333333333335
2022-08-24 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.16666666666666,15.5375,6.499333333333333,0.0,0.0,62.45116666666667,93.48816666666667,21.601999999999997
2022-08-24 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,11.481166666666667,7.024333333333333,0.0,0.0,62.361999999999995,93.54916666666666,21.839
2022-08-24 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.5,9.585166666666668,1.8798333333333335,0.0,0.0,58.774499999999996,93.6185,23.720166666666668
2022-08-24 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.66666666666666,12.308333333333334,0.15366666666666667,0.0,0.0,54.92516666666667,93.65933333333334,25.859333333333332
2022-08-24 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83333333333334,12.239333333333333,0.0,0.0,0.0,49.0595,93.68383333333333,29.358999999999998
2022-08-24 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.66666666666666,17.859333333333332,0.4565,0.0,0.0,45.177,93.6735,32.3665
2022-08-24 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.16666666666666,18.981833333333334,0.01,0.0,0.0,42.13733333333333,93.60216666666666,34.193666666666665
2022-08-24 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.16666666666667,19.613666666666667,0.0,0.0,0.0,37.412166666666664,93.51666666666667,36.76583333333333
2022-08-24 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5,23.9445,0.0,0.0,0.0,35.49883333333333,93.43333333333334,37.718666666666664
2022-08-24 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.33333333333334,23.939833333333336,0.4091666666666667,0.2521666666666667,0.0,35.87983333333333,93.36449999999999,37.873333333333335
2022-08-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.66666666666666,23.079,2.156833333333333,0.659,0.0,37.115,93.33166666666666,36.2695
2022-08-24 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,19.625166666666665,9.871,7.825,0.0,38.93666666666666,93.35816666666666,34.19233333333333
2022-08-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.6666666666666,6.7875,32.576166666666666,35.425666666666665,0.0,44.76483333333333,93.37516666666667,29.461000000000002
2022-08-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.3333333333333,6.5735,17.027,7.600333333333333,0.0,46.8855,93.39733333333334,27.005333333333333
2022-08-24 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5,6.631166666666667,21.2315,15.7585,0.0,48.75816666666666,93.4315,26.036333333333335
2022-08-24 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.6666666666667,5.699333333333333,15.128333333333334,3.629,0.0,50.21633333333333,93.46533333333333,25.092
2022-08-24 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,13.063333333333333,7.2585,0.4596666666666666,0.0,49.6735,93.49083333333333,25.05366666666667
2022-08-24 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,18.306500000000003,8.152833333333334,2.6831666666666667,0.0,52.1375,93.5,24.774
2022-08-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.83333333333334,19.09733333333333,6.479833333333334,0.18316666666666667,0.0,53.876,93.47583333333334,24.422666666666665
2022-08-25 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.33333333333334,19.370833333333334,3.932166666666667,0.0,0.0,54.68833333333334,93.43133333333334,24.083833333333335
2022-08-25 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,19.459166666666665,1.649,0.0,0.0,54.82983333333333,93.37666666666668,23.850166666666667
2022-08-25 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,19.83533333333333,0.27899999999999997,0.0,0.0,54.03733333333333,93.33616666666667,23.667666666666666
2022-08-25 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.66666666666667,22.255666666666666,3.5349999999999997,0.0015,0.0,54.95283333333334,93.30183333333333,23.425166666666666
2022-08-25 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.16666666666666,21.216333333333335,2.3258333333333336,0.0,0.0,55.5105,93.32,23.197
2022-08-25 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.33333333333334,20.385499999999997,3.6638333333333337,0.0,0.0,55.465,93.394,23.167166666666667
2022-08-25 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.5,16.975166666666667,6.259166666666667,0.0,0.0,54.823499999999996,93.4495,23.441666666666666
